policy,scene_seed,success,false_confirmation,timeout,stopped,steps,total_reward,final_true_ratio,final_rgb_texture_ratio,final_height_ratio,actions
ppo_seed_202,4617607,1,0,0,1,4,4.449999999999999,0.1877,0.18619999289512634,0.18559999763965607,1-1-1-3
ppo_seed_202,7681864,1,0,0,1,2,4.75,0.4163,0.18569999933242798,0.4120999872684479,0-3
ppo_seed_202,2286400,1,0,0,1,1,4.9,0.4916,0.12790000438690186,0.4869999885559082,3
ppo_seed_202,6566635,1,0,0,1,7,4.0,0.2248,0.1981000006198883,0.22200000286102295,1-1-1-1-1-1-3
ppo_seed_202,3610181,1,0,0,1,2,4.75,0.4833,0.11710000038146973,0.4781999886035919,0-3
ppo_seed_202,4845131,1,0,0,1,4,4.449999999999999,0.2715,0.2328999936580658,0.26829999685287476,0-0-0-3
ppo_seed_202,8897534,1,0,0,1,4,4.449999999999999,0.2159,0.20679999887943268,0.21439999341964722,0-1-1-3
ppo_seed_202,4335125,1,0,0,1,3,4.6000000000000005,0.3899,0.19519999623298645,0.3862000107765198,0-1-3
ppo_seed_202,5848399,1,0,0,1,6,4.15,0.1505,0.15209999680519104,0.15029999613761902,0-0-1-1-0-3
ppo_seed_202,6338952,1,0,0,1,4,4.449999999999999,0.2675,0.2215999960899353,0.2651999890804291,1-1-1-3
ppo_seed_202,3608411,1,0,0,1,12,3.25,0.2842,0.23909999430179596,0.28130000829696655,0-1-1-1-0-1-1-1-0-1-1-3
ppo_seed_202,3787439,1,0,0,1,8,3.85,0.3141,0.22370000183582306,0.31150001287460327,0-0-0-0-0-0-1-3
ppo_seed_202,3226252,1,0,0,1,5,4.3,0.2376,0.20720000565052032,0.2345000058412552,0-0-0-1-3
ppo_seed_202,2083409,1,0,0,1,7,4.0,0.1895,0.18569999933242798,0.18790000677108765,0-0-1-1-1-0-3
ppo_seed_202,3600832,0,0,1,0,15,-1.75,0.0,0.1143999993801117,0.0,1-1-1-1-1-1-1-0-1-1-1-1-0-1-1
ppo_seed_202,8750541,1,0,0,1,7,4.0,0.2385,0.2214999943971634,0.23520000278949738,0-0-0-0-1-1-3
ppo_seed_202,6366000,1,0,0,1,6,4.15,0.1244,0.12870000302791595,0.1234000027179718,0-1-1-0-1-3
ppo_seed_202,5286080,1,0,0,1,4,4.449999999999999,0.2054,0.18559999763965607,0.20489999651908875,0-0-0-3
ppo_seed_202,7634065,1,0,0,1,7,4.0,0.1313,0.13330000638961792,0.1298000067472458,0-1-0-1-1-1-3
ppo_seed_202,7459100,1,0,0,1,6,4.15,0.497,0.12359999865293503,0.4957999885082245,0-1-0-1-1-3
ppo_seed_202,7953088,1,0,0,1,3,4.6000000000000005,0.3961,0.20000000298023224,0.39309999346733093,0-0-3
ppo_seed_202,7440424,1,0,0,1,3,4.6000000000000005,0.2753,0.22699999809265137,0.2734000086784363,1-1-3
ppo_seed_202,7351273,1,0,0,1,4,4.449999999999999,0.5021,0.1046999990940094,0.4984000027179718,0-0-0-3
ppo_seed_202,2190577,1,0,0,1,7,4.0,0.2603,0.22130000591278076,0.2581000030040741,0-1-1-1-1-0-3
ppo_seed_202,3900913,1,0,0,1,3,4.6000000000000005,0.3989,0.1899999976158142,0.39649999141693115,1-0-3
ppo_seed_202,8790290,1,0,0,1,3,4.6000000000000005,0.1755,0.17630000412464142,0.1738000065088272,0-0-3
ppo_seed_202,4302751,1,0,0,1,7,4.0,0.1578,0.15369999408721924,0.1559000015258789,0-0-0-0-0-1-3
ppo_seed_202,3387948,1,0,0,1,5,4.3,0.2137,0.19859999418258667,0.211899995803833,0-0-0-1-3
ppo_seed_202,5095422,1,0,0,1,6,4.15,0.213,0.20309999585151672,0.21140000224113464,0-0-1-1-1-3
ppo_seed_202,4749167,1,0,0,1,3,4.6000000000000005,0.3909,0.1890999972820282,0.3864000141620636,0-0-3
ppo_seed_202,5403705,1,0,0,1,3,4.6000000000000005,0.2568,0.21799999475479126,0.2542000114917755,1-1-3
ppo_seed_202,8658526,1,0,0,1,11,3.4,0.2871,0.23270000517368317,0.2854999899864197,0-0-0-0-0-0-0-1-1-1-3
ppo_seed_202,3909516,1,0,0,1,2,4.75,0.4002,0.18770000338554382,0.39649999141693115,0-3
ppo_seed_202,6551550,1,0,0,1,2,4.75,0.3544,0.22010000050067902,0.3513999879360199,0-3
ppo_seed_202,8594755,1,0,0,1,6,4.15,0.347,0.22630000114440918,0.3443000018596649,1-1-1-1-1-3
ppo_seed_202,8378224,0,0,1,0,15,-1.75,0.0,0.11900000274181366,0.0,0-0-0-0-0-1-1-1-0-1-1-1-1-0-1
ppo_seed_202,2699197,1,0,0,1,3,4.6000000000000005,0.4447,0.15610000491142273,0.44020000100135803,0-0-3
ppo_seed_202,8190109,1,0,0,1,5,4.3,0.2749,0.22349999845027924,0.27129998803138733,0-0-0-0-3
ppo_seed_202,2215982,0,1,0,1,14,-3.65,0.0807,0.09139999747276306,0.0803999975323677,1-1-1-0-1-1-1-0-1-1-1-0-1-3
ppo_seed_202,6935689,1,0,0,1,7,4.0,0.4812,0.12250000238418579,0.47620001435279846,1-1-1-1-0-1-3
ppo_seed_202,2584363,1,0,0,1,9,3.6999999999999997,0.2272,0.21400000154972076,0.22439999878406525,0-1-0-1-1-1-1-0-3
ppo_seed_202,5883352,1,0,0,1,6,4.15,0.238,0.20739999413490295,0.2354000061750412,0-0-0-0-0-3
ppo_seed_202,2021812,1,0,0,1,6,4.15,0.4355,0.1589999943971634,0.43209999799728394,1-0-1-1-1-3
ppo_seed_202,5470515,1,0,0,1,2,4.75,0.194,0.18559999763965607,0.1923999935388565,0-3
ppo_seed_202,2680437,1,0,0,1,5,4.3,0.1828,0.17820000648498535,0.181099995970726,0-0-0-0-3
ppo_seed_202,5366757,1,0,0,1,4,4.449999999999999,0.2851,0.226500004529953,0.28220000863075256,1-1-1-3
ppo_seed_202,6671424,1,0,0,1,4,4.449999999999999,0.3135,0.22779999673366547,0.31029999256134033,0-0-0-3
ppo_seed_202,7210343,0,0,1,0,15,-1.75,0.0,0.11980000138282776,0.0,0-0-0-0-0-0-1-0-1-1-1-0-1-1-1
ppo_seed_202,4361535,1,0,0,1,5,4.3,0.3046,0.22630000114440918,0.30160000920295715,0-0-0-1-3
ppo_seed_202,5944686,1,0,0,1,8,3.85,0.2317,0.21310000121593475,0.2298000007867813,0-0-0-0-0-0-0-3
ppo_seed_202,3057767,1,0,0,1,3,4.6000000000000005,0.3845,0.18979999423027039,0.38109999895095825,0-0-3
ppo_seed_202,3188720,1,0,0,1,4,4.449999999999999,0.2191,0.20389999449253082,0.2167000025510788,1-1-1-3
ppo_seed_202,2654237,1,0,0,1,8,3.85,0.3628,0.2143000066280365,0.3598000109195709,0-0-1-0-1-1-1-3
ppo_seed_202,7785218,1,0,0,1,5,4.3,0.1802,0.17599999904632568,0.1776999980211258,0-0-1-1-3
ppo_seed_202,7980824,1,0,0,1,4,4.449999999999999,0.3202,0.2280000001192093,0.31690001487731934,0-0-1-3
ppo_seed_202,4916174,1,0,0,1,11,3.4,0.1444,0.14880000054836273,0.1428000032901764,1-1-1-1-1-0-1-1-1-0-3
ppo_seed_202,7841756,1,0,0,1,3,4.6000000000000005,0.3173,0.22390000522136688,0.31310001015663147,1-1-3
ppo_seed_202,4034756,1,0,0,1,5,4.3,0.3691,0.21410000324249268,0.36399999260902405,0-0-0-0-3
ppo_seed_202,4027293,1,0,0,1,4,4.449999999999999,0.4751,0.13230000436306,0.4699000120162964,1-1-1-3
ppo_seed_202,4292260,1,0,0,1,4,4.449999999999999,0.5355,0.08839999884366989,0.5302000045776367,0-0-1-3
ppo_seed_202,7342452,1,0,0,1,2,4.75,0.1671,0.16329999268054962,0.16590000689029694,0-3
ppo_seed_202,4781555,1,0,0,1,3,4.6000000000000005,0.246,0.2143000066280365,0.2433999925851822,1-1-3
ppo_seed_202,3899007,1,0,0,1,2,4.75,0.2319,0.21209999918937683,0.2298000007867813,0-3
ppo_seed_202,5055786,1,0,0,1,3,4.6000000000000005,0.3426,0.22419999539852142,0.33869999647140503,0-0-3
ppo_seed_202,8317792,1,0,0,1,4,4.449999999999999,0.2493,0.2214999943971634,0.24609999358654022,0-0-0-3
ppo_seed_202,8137164,1,0,0,1,5,4.3,0.3407,0.22439999878406525,0.33660000562667847,0-1-0-1-3
ppo_seed_202,4678165,0,1,0,1,6,-3.25,0.1191,0.12319999933242798,0.11800000071525574,0-0-0-0-1-3
ppo_seed_202,7359030,1,0,0,1,8,3.85,0.1326,0.13680000603199005,0.13019999861717224,0-1-1-1-1-0-1-3
ppo_seed_202,4710671,1,0,0,1,2,4.75,0.3417,0.22339999675750732,0.33869999647140503,0-3
ppo_seed_202,6714639,1,0,0,1,3,4.6000000000000005,0.3714,0.1964000016450882,0.3677999973297119,1-1-3
ppo_seed_202,4328057,1,0,0,1,3,4.6000000000000005,0.2917,0.22630000114440918,0.2906000018119812,1-1-3
ppo_seed_202,6426612,1,0,0,1,8,3.85,0.1591,0.15449999272823334,0.15780000388622284,0-1-0-1-1-1-1-3
ppo_seed_202,4020527,1,0,0,1,8,3.85,0.3143,0.22599999606609344,0.31139999628067017,0-1-0-1-1-1-0-3
ppo_seed_202,5262695,1,0,0,1,4,4.449999999999999,0.4602,0.1412999927997589,0.45649999380111694,0-0-0-3
ppo_seed_202,2798123,1,0,0,1,6,4.15,0.2075,0.19380000233650208,0.20589999854564667,0-0-0-0-0-3
ppo_seed_202,3781856,1,0,0,1,8,3.85,0.4288,0.15629999339580536,0.42419999837875366,1-0-1-1-1-0-1-3
ppo_seed_202,6213728,0,1,0,1,10,-3.45,0.1044,0.1054999977350235,0.10350000113248825,1-1-0-1-1-1-1-0-1-3
ppo_seed_202,6322381,1,0,0,1,1,4.9,0.2466,0.21410000324249268,0.24420000612735748,3
ppo_seed_202,2508976,1,0,0,1,10,3.55,0.1688,0.16660000383853912,0.1670999974012375,0-0-0-0-1-1-0-1-1-3
ppo_seed_202,3472393,1,0,0,1,8,3.85,0.1588,0.16220000386238098,0.15719999372959137,1-1-1-1-0-1-1-3
ppo_seed_202,3671224,1,0,0,1,10,3.55,0.3684,0.21860000491142273,0.36410000920295715,0-0-0-1-1-0-1-1-1-3
ppo_seed_202,5777989,1,0,0,1,12,3.25,0.3384,0.2304999977350235,0.33500000834465027,0-0-1-0-1-1-1-1-0-1-1-3
ppo_seed_202,4502554,1,0,0,1,4,4.449999999999999,0.2241,0.20909999310970306,0.22269999980926514,1-1-0-3
ppo_seed_202,4134822,1,0,0,1,6,4.15,0.1851,0.17489999532699585,0.1826000064611435,0-0-0-0-1-3
ppo_seed_202,6420731,0,1,0,1,11,-3.5,0.1018,0.11089999973773956,0.10100000351667404,1-1-1-1-0-1-1-1-1-0-3
ppo_seed_202,3925629,1,0,0,1,7,4.0,0.1948,0.19040000438690186,0.1923000067472458,0-0-0-0-1-1-3
ppo_seed_202,3606228,1,0,0,1,5,4.3,0.2786,0.227400004863739,0.2768000066280365,0-0-0-0-3
ppo_seed_202,5341801,1,0,0,1,7,4.0,0.1871,0.1793999969959259,0.18520000576972961,0-0-0-0-0-1-3
ppo_seed_202,2042355,1,0,0,1,9,3.6999999999999997,0.2231,0.20329999923706055,0.2198999971151352,1-1-1-1-0-1-1-1-3
ppo_seed_202,6457221,1,0,0,1,2,4.75,0.501,0.12160000205039978,0.49720001220703125,0-3
ppo_seed_202,3683004,1,0,0,1,5,4.3,0.2074,0.1931000053882599,0.20600000023841858,0-1-0-1-3
ppo_seed_202,7956151,1,0,0,1,3,4.6000000000000005,0.1898,0.18320000171661377,0.1882999986410141,1-1-3
ppo_seed_202,2012302,1,0,0,1,7,4.0,0.253,0.21789999306201935,0.2508000135421753,0-1-1-0-1-1-3
ppo_seed_202,4563378,1,0,0,1,3,4.6000000000000005,0.1583,0.15839999914169312,0.156700000166893,0-0-3
ppo_seed_202,3422739,1,0,0,1,3,4.6000000000000005,0.2258,0.2076999992132187,0.22290000319480896,0-0-3
ppo_seed_202,3297408,1,0,0,1,7,4.0,0.2756,0.23190000653266907,0.2721000015735626,1-1-1-1-1-1-3
ppo_seed_202,8999036,1,0,0,1,4,4.449999999999999,0.2309,0.20649999380111694,0.2281000018119812,0-0-0-3
ppo_seed_202,4269644,1,0,0,1,3,4.6000000000000005,0.4333,0.16840000450611115,0.4291999936103821,0-0-3
ppo_seed_202,8612964,1,0,0,1,2,4.75,0.1967,0.18629999458789825,0.19499999284744263,0-3
ppo_seed_202,2108065,1,0,0,1,4,4.449999999999999,0.3062,0.2409999966621399,0.3037000000476837,1-1-0-3
ppo_seed_303,3404834,1,0,0,1,2,4.75,0.3125,0.2304999977350235,0.3091000020503998,0-3
ppo_seed_303,4905502,1,0,0,1,1,4.9,0.15,0.14810000360012054,0.14820000529289246,3
ppo_seed_303,4213248,1,0,0,1,2,4.75,0.3333,0.22550000250339508,0.3296000063419342,1-3
ppo_seed_303,2782389,0,0,1,0,15,-1.75,0.0,0.12060000002384186,0.0,1-1-0-1-1-1-1-0-1-1-1-1-1-0-1
ppo_seed_303,6542618,1,0,0,1,3,4.6000000000000005,0.1661,0.15960000455379486,0.1648000031709671,0-0-3
ppo_seed_303,3761563,1,0,0,1,3,4.6000000000000005,0.1786,0.17599999904632568,0.17720000445842743,0-0-3
ppo_seed_303,8478897,1,0,0,1,5,4.3,0.3973,0.193900004029274,0.39340001344680786,1-1-1-1-3
ppo_seed_303,8433148,1,0,0,1,1,4.9,0.1742,0.17190000414848328,0.1720999926328659,3
ppo_seed_303,7842858,1,0,0,1,13,3.1,0.4341,0.1615999937057495,0.4291999936103821,0-0-0-0-0-0-1-0-1-1-1-0-3
ppo_seed_303,7043771,1,0,0,1,7,4.0,0.2921,0.2353000044822693,0.2912999987602234,0-0-0-0-0-0-3
ppo_seed_303,7874579,1,0,0,1,4,4.449999999999999,0.3834,0.19920000433921814,0.3779999911785126,1-1-1-3
ppo_seed_303,4740095,1,0,0,1,3,4.6000000000000005,0.2758,0.22630000114440918,0.27219998836517334,0-0-3
ppo_seed_303,8311695,1,0,0,1,2,4.75,0.4707,0.13699999451637268,0.46630001068115234,0-3
ppo_seed_303,3394328,0,0,1,0,15,-1.75,0.0,0.12200000137090683,0.0,1-1-1-1-1-0-1-1-1-0-1-1-1-1-1
ppo_seed_303,6537469,1,0,0,1,2,4.75,0.4669,0.13300000131130219,0.4620000123977661,0-3
ppo_seed_303,3145854,1,0,0,1,2,4.75,0.1468,0.14499999582767487,0.14509999752044678,0-3
ppo_seed_303,3034247,1,0,0,1,8,3.85,0.3559,0.21539999544620514,0.3522000014781952,0-0-0-0-0-0-1-3
ppo_seed_303,3308637,1,0,0,1,2,4.75,0.3634,0.20759999752044678,0.361299991607666,0-3
ppo_seed_303,4989559,1,0,0,1,10,3.55,0.4117,0.18320000171661377,0.4074999988079071,1-1-0-1-1-1-1-0-1-3
ppo_seed_303,6914444,1,0,0,1,5,4.3,0.135,0.13660000264644623,0.13349999487400055,0-0-0-0-3
ppo_seed_303,8330682,1,0,0,1,3,4.6000000000000005,0.3052,0.2395000010728836,0.3019999861717224,0-0-3
ppo_seed_303,7000558,1,0,0,1,5,4.3,0.2237,0.20250000059604645,0.2214999943971634,0-0-0-1-3
ppo_seed_303,2822100,1,0,0,1,5,4.3,0.123,0.12960000336170197,0.12189999967813492,0-0-0-1-3
ppo_seed_303,7519901,1,0,0,1,10,3.55,0.2599,0.22990000247955322,0.25760000944137573,1-1-1-1-1-1-1-1-0-3
ppo_seed_303,7917278,1,0,0,1,5,4.3,0.3664,0.21230000257492065,0.36309999227523804,0-0-0-0-3
ppo_seed_303,2624498,1,0,0,1,4,4.449999999999999,0.1732,0.16940000653266907,0.1720000058412552,1-1-1-3
ppo_seed_303,4556015,1,0,0,1,12,3.25,0.1237,0.12680000066757202,0.12290000170469284,0-0-0-1-1-1-0-1-1-0-1-3
ppo_seed_303,5866864,1,0,0,1,5,4.3,0.3415,0.21719999611377716,0.3382999897003174,0-0-0-1-3
ppo_seed_303,2408436,1,0,0,1,5,4.3,0.481,0.12630000710487366,0.47679999470710754,0-0-0-0-3
ppo_seed_303,2967605,1,0,0,1,11,3.4,0.4355,0.16380000114440918,0.43149998784065247,0-1-1-0-1-1-1-1-1-0-3
ppo_seed_303,4335783,1,0,0,1,3,4.6000000000000005,0.4109,0.17759999632835388,0.4065000116825104,1-1-3
ppo_seed_303,8468525,1,0,0,1,3,4.6000000000000005,0.195,0.18610000610351562,0.19359999895095825,0-0-3
ppo_seed_303,7754897,1,0,0,1,5,4.3,0.2948,0.22450000047683716,0.29179999232292175,0-0-0-1-3
ppo_seed_303,3242535,1,0,0,1,3,4.6000000000000005,0.1712,0.1728000044822693,0.16920000314712524,0-0-3
ppo_seed_303,5206324,1,0,0,1,2,4.75,0.1543,0.15760000050067902,0.1526000052690506,0-3
ppo_seed_303,5355092,1,0,0,1,1,4.9,0.2738,0.22609999775886536,0.2712000012397766,3
ppo_seed_303,5207757,1,0,0,1,4,4.449999999999999,0.1794,0.17759999632835388,0.1777999997138977,1-1-1-3
ppo_seed_303,8349044,1,0,0,1,4,4.449999999999999,0.1995,0.18780000507831573,0.19709999859333038,0-0-1-3
ppo_seed_303,4206369,1,0,0,1,10,3.55,0.2344,0.2102999985218048,0.23149999976158142,0-0-0-0-0-1-1-0-1-3
ppo_seed_303,4412155,1,0,0,1,5,4.3,0.2115,0.19110000133514404,0.2085999995470047,0-0-0-0-3
ppo_seed_303,5655365,1,0,0,1,7,4.0,0.4232,0.16859999299049377,0.41999998688697815,0-0-0-0-1-1-3
ppo_seed_303,8721781,1,0,0,1,5,4.3,0.1873,0.18050000071525574,0.18549999594688416,1-1-1-1-3
ppo_seed_303,6864110,1,0,0,1,4,4.449999999999999,0.3554,0.21199999749660492,0.352400004863739,1-1-1-3
ppo_seed_303,5203947,0,0,1,0,15,-1.75,0.0,0.11400000005960464,0.0,1-1-1-1-1-1-0-1-1-1-1-1-1-0-1
ppo_seed_303,2554733,1,0,0,1,4,4.449999999999999,0.2749,0.23029999434947968,0.2728999853134155,0-0-0-3
ppo_seed_303,6580754,0,0,1,0,15,-1.75,0.0,0.1177000030875206,0.0,0-0-0-1-1-0-1-1-1-1-0-1-1-1-1
ppo_seed_303,2614770,1,0,0,1,2,4.75,0.2017,0.19089999794960022,0.19900000095367432,0-3
ppo_seed_303,2081065,1,0,0,1,8,3.85,0.253,0.21709999442100525,0.250900000333786,0-0-0-1-0-1-1-3
ppo_seed_303,7088762,1,0,0,1,4,4.449999999999999,0.3949,0.19210000336170197,0.3917999863624573,1-0-1-3
ppo_seed_303,7228506,1,0,0,1,5,4.3,0.3036,0.22830000519752502,0.30079999566078186,0-0-0-0-3
ppo_seed_303,5431681,1,0,0,1,4,4.449999999999999,0.2221,0.20720000565052032,0.21979999542236328,1-1-1-3
ppo_seed_303,5416484,1,0,0,1,1,4.9,0.1789,0.17319999635219574,0.17730000615119934,3
ppo_seed_303,2636142,1,0,0,1,3,4.6000000000000005,0.1529,0.15489999949932098,0.15139999985694885,1-1-3
ppo_seed_303,2278648,1,0,0,1,5,4.3,0.5477,0.08780000358819962,0.5424000024795532,1-1-1-1-3
ppo_seed_303,5994830,1,0,0,1,3,4.6000000000000005,0.3937,0.19589999318122864,0.38929998874664307,0-0-3
ppo_seed_303,3467311,1,0,0,1,8,3.85,0.1677,0.1615999937057495,0.16660000383853912,0-0-0-0-1-1-1-3
ppo_seed_303,5957725,1,0,0,1,2,4.75,0.3066,0.23720000684261322,0.3018999993801117,0-3
ppo_seed_303,8132477,1,0,0,1,6,4.15,0.3637,0.21140000224113464,0.35899999737739563,0-0-0-0-1-3
ppo_seed_303,5407527,1,0,0,1,2,4.75,0.1814,0.17389999330043793,0.17990000545978546,0-3
ppo_seed_303,4930801,1,0,0,1,2,4.75,0.3638,0.21289999783039093,0.3605000078678131,0-3
ppo_seed_303,6539725,0,0,1,0,15,-1.75,0.0,0.1177000030875206,0.0,0-0-0-0-1-1-1-1-1-0-1-1-1-1-1
ppo_seed_303,6472710,1,0,0,1,9,3.6999999999999997,0.4977,0.12049999833106995,0.4952000081539154,1-1-1-1-0-1-1-0-3
ppo_seed_303,7879733,1,0,0,1,6,4.15,0.2067,0.1891999989748001,0.2046000063419342,0-0-0-1-1-3
ppo_seed_303,6743590,1,0,0,1,3,4.6000000000000005,0.2851,0.2312999963760376,0.2818000018596649,1-1-3
ppo_seed_303,7801195,1,0,0,1,3,4.6000000000000005,0.4358,0.16930000483989716,0.43230000138282776,0-0-3
ppo_seed_303,5773375,0,0,1,0,15,-1.75,0.0,0.12110000103712082,0.0,0-0-0-0-0-0-0-1-1-1-1-1-1-0-1
ppo_seed_303,8616187,1,0,0,1,4,4.449999999999999,0.2178,0.20389999449253082,0.21549999713897705,0-0-1-3
ppo_seed_303,4579444,1,0,0,1,2,4.75,0.312,0.22519999742507935,0.3089999854564667,0-3
ppo_seed_303,8385476,1,0,0,1,5,4.3,0.1562,0.15719999372959137,0.1543000042438507,0-0-0-0-3
ppo_seed_303,6582968,1,0,0,1,9,3.6999999999999997,0.3629,0.21040000021457672,0.35910001397132874,1-1-1-1-0-1-1-1-3
ppo_seed_303,6890797,1,0,0,1,6,4.15,0.2307,0.2159000039100647,0.2289000004529953,0-1-0-1-1-3
ppo_seed_303,5573182,1,0,0,1,8,3.85,0.3191,0.2362000048160553,0.31450000405311584,0-0-0-1-0-1-1-3
ppo_seed_303,4516058,1,0,0,1,2,4.75,0.1642,0.16040000319480896,0.16290000081062317,0-3
ppo_seed_303,5919646,1,0,0,1,7,4.0,0.3281,0.23260000348091125,0.3262999951839447,0-0-0-0-1-1-3
ppo_seed_303,7058755,1,0,0,1,3,4.6000000000000005,0.2549,0.21119999885559082,0.2531999945640564,0-0-3
ppo_seed_303,7893421,1,0,0,1,6,4.15,0.1539,0.15199999511241913,0.15279999375343323,0-0-0-0-0-3
ppo_seed_303,7609879,1,0,0,1,2,4.75,0.3083,0.22769999504089355,0.3059000074863434,0-3
ppo_seed_303,2985531,1,0,0,1,2,4.75,0.3254,0.2206999957561493,0.3224000036716461,0-3
ppo_seed_303,6018745,1,0,0,1,2,4.75,0.2173,0.20149999856948853,0.21529999375343323,1-3
ppo_seed_303,2056927,1,0,0,1,3,4.6000000000000005,0.1799,0.17350000143051147,0.17800000309944153,1-1-3
ppo_seed_303,2856027,1,0,0,1,6,4.15,0.3258,0.23579999804496765,0.3231000006198883,1-1-0-1-1-3
ppo_seed_303,5304518,1,0,0,1,9,3.6999999999999997,0.2675,0.2296999990940094,0.2671000063419342,0-1-1-1-1-0-1-1-3
ppo_seed_303,7436056,1,0,0,1,5,4.3,0.2117,0.19529999792575836,0.2092999964952469,1-1-1-1-3
ppo_seed_303,7739627,1,0,0,1,3,4.6000000000000005,0.1519,0.1518000066280365,0.15039999783039093,0-0-3
ppo_seed_303,4844437,1,0,0,1,7,4.0,0.4055,0.1817999929189682,0.4016999900341034,0-0-1-1-1-0-3
ppo_seed_303,8343855,1,0,0,1,8,3.85,0.2746,0.2296999990940094,0.2721000015735626,0-0-1-1-1-0-1-3
ppo_seed_303,3502188,1,0,0,1,9,3.6999999999999997,0.3355,0.2329999953508377,0.3328999876976013,1-1-1-0-1-1-1-1-3
ppo_seed_303,5363480,1,0,0,1,8,3.85,0.3691,0.21299999952316284,0.3653999865055084,0-0-0-0-0-0-1-3
ppo_seed_303,4504959,0,0,1,0,15,-1.75,0.0,0.1137000024318695,0.0,0-0-0-0-0-0-1-1-1-1-1-0-1-1-1
ppo_seed_303,8019230,1,0,0,1,5,4.3,0.3303,0.23190000653266907,0.32679998874664307,0-0-0-0-3
ppo_seed_303,5471370,1,0,0,1,6,4.15,0.1497,0.15230000019073486,0.14880000054836273,0-0-0-0-0-3
ppo_seed_303,5195842,0,0,1,0,15,-1.75,0.0,0.11559999734163284,0.0,0-0-1-1-1-0-1-1-1-1-1-0-1-1-1
ppo_seed_303,6035069,1,0,0,1,9,3.6999999999999997,0.2319,0.2160000056028366,0.2296999990940094,1-1-1-1-1-1-1-1-3
ppo_seed_303,4733821,1,0,0,1,8,3.85,0.1375,0.13809999823570251,0.13619999587535858,0-0-0-0-0-0-0-3
ppo_seed_303,6299021,1,0,0,1,9,3.6999999999999997,0.3442,0.21469999849796295,0.3418999910354614,1-1-1-0-1-1-1-1-3
ppo_seed_303,8834553,1,0,0,1,6,4.15,0.1449,0.14499999582767487,0.14329999685287476,0-0-0-0-0-3
ppo_seed_303,2473730,1,0,0,1,4,4.449999999999999,0.1472,0.14820000529289246,0.14509999752044678,1-1-1-3
ppo_seed_303,2727248,1,0,0,1,5,4.3,0.1578,0.16120000183582306,0.1565999984741211,0-0-1-0-3
ppo_seed_303,7756536,1,0,0,1,7,4.0,0.2431,0.21539999544620514,0.2418999969959259,0-0-0-1-0-1-3
ppo_seed_303,2313027,1,0,0,1,6,4.15,0.2826,0.2287999987602234,0.2806999981403351,1-1-1-1-0-3
ppo_seed_303,6928011,1,0,0,1,2,4.75,0.2132,0.2011999934911728,0.21119999885559082,0-3
ppo_seed_303,6779870,1,0,0,1,3,4.6000000000000005,0.1671,0.16760000586509705,0.16509999334812164,0-0-3
ppo_seed_303,6767827,1,0,0,1,3,4.6000000000000005,0.4544,0.1509000062942505,0.4481000006198883,0-0-3
ppo_seed_303,4143818,1,0,0,1,4,4.449999999999999,0.2606,0.22139999270439148,0.2574999928474426,0-0-0-3
ppo_seed_303,8175178,1,0,0,1,5,4.3,0.28,0.2289000004529953,0.2773999869823456,0-1-1-0-3
ppo_seed_303,6273118,1,0,0,1,7,4.0,0.1237,0.12939999997615814,0.12290000170469284,1-1-1-1-1-1-3
ppo_seed_303,8005566,1,0,0,1,3,4.6000000000000005,0.1999,0.18310000002384186,0.19830000400543213,0-0-3
ppo_seed_303,3476018,1,0,0,1,4,4.449999999999999,0.2095,0.1907999962568283,0.2076999992132187,1-1-0-3
ppo_seed_303,2731132,1,0,0,1,7,4.0,0.1327,0.13570000231266022,0.13120000064373016,0-1-1-1-1-0-3
ppo_seed_303,5043577,1,0,0,1,12,3.25,0.4067,0.1835000067949295,0.4027000069618225,1-0-1-1-1-1-1-0-1-1-1-3
ppo_seed_303,2171214,1,0,0,1,11,3.4,0.4553,0.14910000562667847,0.4514000117778778,0-0-1-1-0-1-1-1-1-0-3
ppo_seed_303,7357905,1,0,0,1,4,4.449999999999999,0.4557,0.14579999446868896,0.45159998536109924,0-0-0-3
ppo_seed_303,7123996,1,0,0,1,7,4.0,0.4678,0.1362999975681305,0.46399998664855957,1-1-1-1-0-1-3
ppo_seed_303,4211859,1,0,0,1,2,4.75,0.3208,0.23270000517368317,0.31850001215934753,0-3
ppo_seed_303,4966751,1,0,0,1,1,4.9,0.1934,0.18320000171661377,0.19110000133514404,3
ppo_seed_303,2183531,1,0,0,1,8,3.85,0.1291,0.1324000060558319,0.1274999976158142,1-1-1-1-1-1-1-3
ppo_seed_303,3425967,1,0,0,1,2,4.75,0.3074,0.22830000519752502,0.3061000108718872,0-3
ppo_seed_303,4483722,1,0,0,1,3,4.6000000000000005,0.3183,0.2287999987602234,0.31520000100135803,0-0-3
ppo_seed_303,2896365,1,0,0,1,7,4.0,0.1728,0.16830000281333923,0.17139999568462372,0-0-0-0-0-1-3
ppo_seed_303,7894501,1,0,0,1,4,4.449999999999999,0.2723,0.2249000072479248,0.26969999074935913,0-0-1-3
ppo_seed_303,8324949,1,0,0,1,2,4.75,0.2813,0.23149999976158142,0.2786000072956085,1-3
ppo_seed_303,7263301,1,0,0,1,8,3.85,0.3943,0.19939999282360077,0.3898000121116638,0-0-0-0-0-0-0-3
ppo_seed_303,3943747,1,0,0,1,3,4.6000000000000005,0.4193,0.1737000048160553,0.415800005197525,1-1-3
